freq_hz,target_psd,welch_hi,welch_lo,welch_mean
230468.75,0.00010047774988124193,0.00010835533680715568,8.636589467942358e-05,0.00010095303480072568
231445.3125,0.00010047373042583952,0.00010976770123207334,9.332648344680805e-05,0.00010217517225890591
232421.875,0.0001004697615336801,0.00010911789200857243,8.862505363017968e-05,0.00010103246229079355
233398.4375,0.00010046584231572656,0.00010794237611666458,8.716868085147896e-05,0.00010085866982558472
234375.0,0.00010046197199792622,0.0001079907937035392,8.734168052584091e-05,9.839281289440507e-05
235351.5625,0.00010045814971536365,0.0001099905290202705,8.072031984949043e-05,9.962128147055072e-05
236328.125,0.00010045437473006894,0.0001072358573806401,9.284031925525633e-05,0.00010127826521365227
237304.6875,0.0001004506462156446,0.00011230284148595982,8.938355048321032e-05,0.00010024555719695204
238281.25,0.00010044696345325398,0.00011222150323011365,9.087481639835217e-05,0.00010063600055283179
239257.8125,0.00010044332566434525,0.00011217649825263668,9.189473653326271e-05,0.00010205846671727064
240234.375,0.00010043973214471153,0.00010971188120064226,9.048455998819618e-05,0.00010202410605003893
241210.9375,0.0001004361821611183,0.00010942773116332229,9.210979147221991e-05,0.00010112880673872347
242187.5,0.00010043267502351288,0.00010644105877494908,8.966267776042714e-05,0.00010133007315486148
243164.0625,0.0001004292100415937,0.00011017264124694958,8.820287885819522e-05,9.985989469462522e-05
244140.625,0.00010042578653900976,0.00011035388899720805,9.076473561678424e-05,9.96674137501642e-05
245117.1875,0.0001004224038661432,0.00011188816774535593,8.161402409606613e-05,9.736339489703408e-05
246093.75,0.0001004190613599135,0.00010975258913248905,8.779250190918033e-05,0.00010164324214079604
247070.3125,0.00010041575840926393,0.00010881434143735326,9.253159107528061e-05,0.00010068625141341044
248046.875,0.00010041249436397349,0.00010443522049104157,8.7213630920183e-05,0.00010123673965653051
249023.4375,0.00010040926864954272,0.00010667006937930164,8.983833021808034e-05,0.00010272968120132579
250000.0,0.00010040608062821806,0.00010835096900747333,8.92668052048725e-05,0.00010116896602963133
250976.5625,0.00010040292976016482,0.00010805982104912829,8.599000245476519e-05,9.918358913852335e-05
251953.125,0.00010039981542561951,0.00011044272161756628,8.680822394774957e-05,9.888859033554608e-05
252929.6875,0.00010039673709993356,0.00011508616950039506,9.456991694130913e-05,9.97544610404274e-05
253906.25,0.00010039369419830862,0.00011033669550794546,9.596300516981746e-05,0.00010193350659742827
254882.8125,0.00010039068620476993,0.00010687139753794977,9.401480153670117e-05,0.00010078558543941966
255859.375,0.00010038771256773018,0.00011181945489556084,9.33652146297688e-05,0.00010124776673057683
256835.9375,0.00010038477277966283,0.000112639352811416,9.249705596546878e-05,9.925623941732085e-05
257812.5,0.00010038186632053191,0.00010744334176816602,9.165932611489726e-05,9.881217887882186e-05
258789.0625,0.00010037899269104294,0.00010819878060480012,9.261047821226522e-05,0.00010032607771623339
259765.625,0.00010037615140114051,0.00011087952703793454,9.305877432490185e-05,9.930625975807388e-05
260742.1875,0.0001003733419595549,0.00010963888723526572,9.066170379246699e-05,0.00010111610280740214
261718.75,0.00010037056390472415,0.00011685109686787201,9.437006467941548e-05,9.867883241057441e-05
262695.3125,0.0001003678167532043,0.00011116866212698669,9.243542159620657e-05,0.00010026288903403241
263671.875,0.00010036510007051845,0.00010971460799027365,9.027395487937442e-05,0.00010004378132965056
264648.4375,0.00010036241338085728,0.00010917656945591787,9.350880140598099e-05,9.837649793500061e-05
265625.0,0.0001003597562754946,0.00010820672690417452,9.251268057407e-05,9.987675479175283e-05
266601.5625,0.00010035712828842416,0.00010902550662331374,9.073247914806862e-05,0.00010043840580185858
267578.125,0.00010035452902835005,0.0001088548925993154,9.374788183370947e-05,9.969712053153823e-05
268554.6875,0.00010035195804809751,0.00011333274692675797,8.981534806118059e-05,0.00010002196249596331
269531.25,0.00010034941496380247,0.00011075452707583096,8.90538727091339e-05,0.00010005488864670675
270507.8125,0.0001003468993531413,0.00011074754496987666,9.054347879734482e-05,9.972594225172734e-05
271484.375,0.00010034441083717038,0.00011072810008945261,9.17426018064396e-05,0.00010142486740405799
272460.9375,0.00010034194901723432,0.00011210352236456224,9.444555338724398e-05,0.0001016527000871502
273437.5,0.00010033951351922358,0.00010961830367589046,8.867329387021707e-05,9.98535457837655e-05
274414.0625,0.00010033710396702798,0.00011368982046831612,9.055747546657988e-05,0.00010145314636713776
275390.625,0.00010033471999128819,0.00010946419384081607,9.563580956456158e-05,9.989722382145236e-05
276367.1875,0.00010033236123737325,0.00010769084066818526,9.43112965343277e-05,9.975391462965954e-05
277343.75,0.00010033002734059247,0.00011053841490948206,9.073701230808643e-05,0.00010022711130855889
278320.3125,0.0001003277179667815,0.0001097279898212129,9.26538935141737e-05,0.00010029257092538491
279296.875,0.00010032543275583923,0.00010959736977716181,8.812515042178545e-05,0.00010044750527270472
280273.4375,0.00010032317139310588,0.00010814374310814061,9.022342943778422e-05,0.00010178217703611353
