gate_zone_um,beam_waist_um,gate_error_TO,gate_error_AR
30,406.6933867735471,0.0012250162997623493,0.0019681210683595296
30,407.6653306613227,0.0012264482813039157,0.0019691212447902062
30,408.63727454909827,0.0012278782884961315,0.0019719933082075203
30,409.6092184368738,0.0012293139753163373,0.0019734503539495796
30,410.58116232464937,0.0012307414864168864,0.0019764525119049248
30,411.55310621242484,0.0012321706843481106,0.001978841792587782
30,412.5250501002004,0.0012335992866729928,0.001981394341941556
30,413.496993987976,0.0012350208313050004,0.0019840364437035962
30,414.4689378757515,0.0012364494423158234,0.0019837767740564782
30,415.4408817635271,0.001237866562529888,0.00198694538057953
30,416.4128256513027,0.0012392869052677558,0.0019884744637513885
30,417.3847695390782,0.0012407060718679919,0.001992356431567255
30,418.3567134268538,0.0012421271243880927,0.0019954692206320956
30,419.32865731462925,0.0012435371247737637,0.0019980829967038982
30,420.30060120240483,0.0012449540885260957,0.0019990288207792917
30,421.2725450901804,0.0012463627560177493,0.002002798368061831
30,422.24448897795594,0.0012477713238587818,0.002003201426379997
30,423.2164328657315,0.0012491867096887654,0.002006071552160038
30,424.18837675350704,0.0012505960610779132,0.0020073249765240053
30,425.1603206412826,0.0012519994354147634,0.002011625019665897
30,426.13226452905815,0.0012534061402916796,0.0020114824812693666
30,427.10420841683367,0.0012548127262373976,0.002016384696652551
30,428.07615230460925,0.0012562115010736896,0.002018009828150591
30,429.0480961923848,0.001257608408483879,0.0020195444506296845
30,430.02004008016036,0.0012590100977541985,0.0020216400231817255
30,430.99198396793594,0.0012604101194525485,0.002023460875017258
30,431.96392785571146,0.0012617982709597353,0.0020261257621104756
30,432.93587174348704,0.0012631967768952368,0.0020287167580611554
30,433.90781563126257,0.0012645872590900664,0.0020304342903401107
30,434.8797595190381,0.0012659771782670415,0.0020334016043108694
30,435.85170340681367,0.0012673657603947674,0.0020347281186927635
30,436.8236472945892,0.0012687590323343656,0.0020382368939421136
30,437.7955911823648,0.001270148195584797,0.0020398906755204615
30,438.76753507014035,0.0012715331077266523,0.0020410862131133856
30,439.7394789579159,0.0012729117751868468,0.0020437465474923977
30,440.71142284569146,0.0012742950528801256,0.0020460631184311406
30,441.6833667334669,0.0012756677018216367,0.0020493976461658514
30,442.6553106212425,0.0012770571612112924,0.0020510316125924577
30,443.6272545090181,0.0012784350541364953,0.0020529817992362975
30,444.5991983967936,0.0012798084937198917,0.002054369766290698
30,445.5711422845692,0.001281187758199187,0.002057491394281241
30,446.5430861723447,0.0012825601383147367,0.002058904909870818
30,447.5150300601203,0.0012839308270821137,0.002061767386108304
30,448.4869739478959,0.0012853039592204407,0.002063168897181167
30,449.45891783567134,0.0012866757336903456,0.0020662591287163856
30,450.4308617234469,0.001288041698788045,0.0020667588415694826
30,451.4028056112225,0.0012894094296582725,0.0020707957763668183
30,452.374749498998,0.0012907720218419128,0.0020731240868979706
30,453.3466933867736,0.0012921337779202569,0.0020746439106196224
30,454.31863727454913,0.0012935007824331768,0.0020777060261544245
30,455.2905811623247,0.001294860991550184,0.002079254050170287
30,456.26252505010024,0.0012962152583448905,0.002080563716587047
30,457.23446893787576,0.0012975716161525153,0.0020830586253980377
30,458.20641282565134,0.0012989316798667216,0.002085686341139148
30,459.17835671342687,0.0013002876998521318,0.002088755716168289
30,460.15030060120245,0.0013016401303446168,0.0020904576898717053
30,461.122244488978,0.0013029951806695639,0.002091987804522133
30,462.09418837675355,0.0013043437721671491,0.0020941019538498473
30,463.06613226452913,0.0013056970064446727,0.0020961371859126166
30,464.03807615230465,0.0013070449842690346,0.00209912495769482
30,465.0100200400802,0.0013083895604922846,0.0021001304047320035
30,465.98196392785576,0.0013097329923568157,0.0021025997221364445
30,466.9539078156313,0.001311078442309932,0.002105518372861437
30,467.92585170340686,0.0013124231718883994,0.002108182659919411
