species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,previous_alive,elapsed_total_us,representative_file,representative_seed,seeds,seed_count,source_files,status99,status999
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,rb_cubic,510.0,6000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.08499999999999999,0.12749999999999997,0.12749999999999997,0.0,84.99999999999999,28333.33333333333,84.99999999999999,6100.0,238468.88814965388,19142.96458254997,0.0,1,8192,1.0,0.9995497987032913,1.0,0.0,-230.6793272156675,-171.28153600529828,final_single,8192,6100.0,runs\final_single\7f0aff6322ebed961d.json,26091741,"26091741,26091742",2,runs\final_single\7f0aff6322ebed961d.json;runs\final_single\cbec61398dffef71e3.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,rb_cubic,610.0,800.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,12288,0.7625000000000001,1.14375,1.14375,0.0,5718.750000000001,14296875.000000004,5718.750000000001,899.9999999999999,238468.88814965388,19142.96458254997,0.0,1,12212,0.9938151041666666,0.9922647108564939,0.9951240013571597,0.00618489583333337,-220.9311749365366,-142.66593176023892,final_single,12288,899.9999999999999,runs\final_single\4abe1a806952d6cf53.json,26091741,"26091741,26091742,26091771",3,runs\final_single\4abe1a806952d6cf53.json;runs\final_single\895b5a518dcce6e3ad.json;runs\boundary_steps\72d3e6923e654f3b4e.json,supported,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,rb_cubic,610.0,1000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.61,0.915,0.915,0.0,3660.0,7320000.0,3660.0,1100.0,238468.88814965388,19142.96458254997,0.0,1,8186,0.999267578125,0.9984065127331019,0.9997311681624618,0.000732421875,-227.10602571106426,-158.40867057263142,confirm,8192,1100.0,runs\confirm\6226795dc6eb7d11cc.json,26091722,"26091722,26091721",2,runs\confirm\6226795dc6eb7d11cc.json;runs\confirm\00d756a8bf4028688c.json,supported,uncertain
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,rb_cubic,610.0,1050.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.580952380952381,0.8714285714285714,0.8714285714285714,0.0,3319.727891156463,6323291.2212504065,3319.727891156463,1150.0,238468.88814965388,19142.96458254997,0.0,1,8189,0.9996337890625,0.9989301529043363,0.9999244721325042,0.0003662109375,-228.28582062224058,-160.05922339406064,confirm,8192,1150.0,runs\confirm\d7d52986b7d503cc86.json,26091721,"26091721,26091722",2,runs\confirm\d7d52986b7d503cc86.json;runs\confirm\69b17076977cd36be8.json,supported,uncertain
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,rb_cubic,610.0,1380.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.4420289855072464,0.6630434782608696,0.6630434782608696,0.0,1921.8651543793324,2785311.817941061,1921.8651543793324,1480.0,238468.88814965388,19142.96458254997,0.0,1,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0001220703125,-229.64954620977664,-168.6330088490492,final_single,8192,1480.0,runs\final_single\80baaa167654e646d9.json,26091742,"26091742,26091741",2,runs\final_single\80baaa167654e646d9.json;runs\final_single\9f985fcd4e6ea780e4.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,rb_cubic,610.0,3000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.2033333333333333,0.305,0.305,0.0,406.6666666666667,271111.1111111111,406.6666666666667,3100.0,238468.88814965388,19142.96458254997,0.0,1,8192,1.0,0.9995497987032913,1.0,0.0,-230.57838267384986,-171.1837293120075,final_single,8192,3100.0,runs\final_single\0375b1ea0b18513285.json,26091741,"26091741,26091742",2,runs\final_single\0375b1ea0b18513285.json;runs\final_single\217b2e74ae30e86d32.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,rb_cubic,610.0,6000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.1525,0.1525,0.0,101.66666666666667,33888.88888888889,101.66666666666667,6100.0,238468.88814965388,19142.96458254997,0.0,1,8192,1.0,0.9995497987032913,1.0,0.0,-230.69293278281765,-171.21097977189854,final_single,8192,6100.0,runs\final_single\00b7409821557da41c.json,26091742,"26091742,26091741",2,runs\final_single\00b7409821557da41c.json;runs\final_single\976f9adaad5e8695d8.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,270.0,500.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,12288,0.54,0.84375,0.84375,0.0,5400.000000000001,32399999.999999996,5400.000000000001,600.0,238468.88814965388,19142.96458254997,0.0,1,12216,0.994140625,0.992626698276095,0.9954126590736553,0.005859375,-222.56528832418627,-146.8262640749175,final_single,12288,600.0,runs\final_single\390e9eec2bd6a324dc.json,26091742,"26091742,26091741,26091771",3,runs\final_single\390e9eec2bd6a324dc.json;runs\final_single\cac3ba6a8e0b9ce0db.json;runs\boundary_steps\669066665da620dbc2.json,supported,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,270.0,650.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.4153846153846154,0.6490384615384616,0.6490384615384616,0.0,3195.2662721893494,14747382.794720074,3195.2662721893494,750.0,238468.88814965388,19142.96458254997,0.0,1,8187,0.9993896484375,0.9985762226961634,0.9998017917556339,0.0006103515625,-227.94598497516859,-160.24264706989734,confirm,8192,750.0,runs\confirm\ce95070a774e7a2b93.json,26091721,"26091721,26091722",2,runs\confirm\ce95070a774e7a2b93.json;runs\confirm\878ae1e40896a30d5d.json,supported,uncertain
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,270.0,700.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.38571428571428573,0.6026785714285714,0.6026785714285714,0.0,2755.1020408163267,11807580.174927114,2755.1020408163267,800.0,238468.88814965388,19142.96458254997,0.0,1,8189,0.9996337890625,0.9989301529043363,0.9999244721325042,0.0003662109375,-229.19452765553277,-162.9677755545998,confirm,8192,800.0,runs\confirm\be7f34fb0227d882f5.json,26091721,"26091721,26091722",2,runs\confirm\be7f34fb0227d882f5.json;runs\confirm\b906ab5952defbd2da.json,supported,uncertain
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,270.0,900.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.3,0.46875,0.46875,0.0,1666.6666666666667,5555555.555555556,1666.6666666666667,1000.0,238468.88814965388,19142.96458254997,0.0,1,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0001220703125,-230.01011184557268,-170.14187720728995,final_single,8192,1000.0,runs\final_single\30b7464086df4491de.json,26091742,"26091742,26091741",2,runs\final_single\30b7464086df4491de.json;runs\final_single\256c35c9819355ac77.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,270.0,3000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.09,0.140625,0.140625,0.0,150.0,150000.0,150.0,3100.0,238468.88814965388,19142.96458254997,0.0,1,8192,1.0,0.9995497987032913,1.0,0.0,-230.70652849552278,-171.3225308706361,final_single,8192,3100.0,runs\final_single\27162f55049b507760.json,26091741,"26091741,26091742",2,runs\final_single\27162f55049b507760.json;runs\final_single\44a3d16430f03eba8f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,270.0,6000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.045,0.0703125,0.0703125,0.0,37.5,18750.0,37.5,6100.0,238468.88814965388,19142.96458254997,0.0,1,8192,1.0,0.9995497987032913,1.0,0.0,-230.72534512101487,-171.36510051391605,final_single,8192,6100.0,runs\final_single\6f896701a34a1b711a.json,26091741,"26091741,26091742",2,runs\final_single\6f896701a34a1b711a.json;runs\final_single\e558c885869e8a6a30.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,510.0,700.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,12288,0.7285714285714284,1.138392857142857,1.138392857142857,0.0,5204.081632653061,22303206.997084543,5204.081632653061,800.0,238468.88814965388,19142.96458254997,0.0,1,12220,0.9944661458333334,0.9929897227540193,0.9957002590597313,0.00553385416666663,-222.8104352749521,-147.66741920392442,final_single,12288,800.0,runs\final_single\9fc3984ea71c3547b5.json,26091741,"26091741,26091742,26091771",3,runs\final_single\9fc3984ea71c3547b5.json;runs\final_single\cb6725442dc782ccfd.json;runs\boundary_steps\9f1c18e76a50af0714.json,supported,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,510.0,850.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,10240,0.6,0.9374999999999999,0.9374999999999999,0.0,3529.411764705882,12456747.404844292,3529.411764705882,950.0,238468.88814965388,19142.96458254997,0.0,1,10229,0.99892578125,0.9980787407185888,0.9994636357609714,0.0010742187500000222,-227.56870195407188,-158.2532183042919,convergence,10240,950.0,runs\convergence\13fd9663c6c904bc91.json,26091731,"26091731,26091721,26091722",3,runs\convergence\13fd9663c6c904bc91.json;runs\confirm\1954430934f7987f0b.json;runs\confirm\8d802c5b8f57734c7b.json,supported,uncertain
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,510.0,900.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,10240,0.5666666666666667,0.8854166666666665,0.8854166666666665,0.0,3148.148148148148,10493827.160493826,3148.148148148148,1000.0,238468.88814965388,19142.96458254997,0.0,1,10235,0.99951171875,0.9988608854245602,0.9998414380059801,0.00048828125,-228.3050258470883,-160.983609863107,convergence,10240,1000.0,runs\convergence\452964529717ccba96.json,26091731,"26091731,26091722,26091721",3,runs\convergence\452964529717ccba96.json;runs\confirm\4b612a37ee0d69920e.json;runs\confirm\2c55cf33599c8f1c62.json,supported,uncertain
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,510.0,1000.0,B,1,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.5099999999999999,0.7968749999999998,0.7968749999999998,0.0,2550.0,7649999.999999998,2550.0,1500.0,238468.88814965388,19142.96458254997,0.0,1,8116,0.99072265625,0.9884015956420854,0.99268374208488,0.00927734375,-92.18761421149969,-39.43458922437978,operations_confirm,8192,1500.0,runs\operations_confirm\90790f393032644926.json,26091721,"26091721,26091722",2,runs\operations_confirm\90790f393032644926.json;runs\operations_confirm\b7b6e84cd158508f81.json,uncertain,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,510.0,1000.0,B,1,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,8192,0.5099999999999999,0.7968749999999998,0.7968749999999998,0.0,2550.0,7649999.999999998,2550.0,1500.0,238468.88814965388,19142.96458254997,0.0,1,8090,0.987548828125,0.9849053007923855,0.9898364645237396,0.012451171875,-90.93553404196318,-34.69942021976054,operations_confirm,8192,1500.0,runs\operations_confirm\18972f113eea1a181d.json,26091722,"26091722,26091721",2,runs\operations_confirm\18972f113eea1a181d.json;runs\operations_confirm\555aa01c4b40c4b868.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,510.0,1200.0,B,1,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.425,0.6640624999999999,0.6640624999999999,0.0,1770.8333333333335,4427083.333333334,1770.8333333333335,1700.0,238468.88814965388,19142.96458254997,0.0,1,8149,0.9947509765625,0.9929360429838272,0.9961987283876692,0.0052490234375,-92.65574096893619,-38.437933212416674,operations_confirm,8192,1700.0,runs\operations_confirm\468100ba69b479cc69.json,26091721,"26091721,26091722",2,runs\operations_confirm\468100ba69b479cc69.json;runs\operations_confirm\0372384b3a063b9e95.json,supported,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,510.0,1200.0,B,1,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,8192,0.425,0.6640624999999999,0.6640624999999999,0.0,1770.8333333333335,4427083.333333334,1770.8333333333335,1700.0,238468.88814965388,19142.96458254997,0.0,1,8126,0.991943359375,0.9897612324785757,0.99376367315986,0.008056640625,-91.00891523735262,-33.570399232844814,operations_confirm,8192,1700.0,runs\operations_confirm\28fac46358e9822285.json,26091722,"26091722,26091721",2,runs\operations_confirm\28fac46358e9822285.json;runs\operations_confirm\155c3d0043489e7fec.json,uncertain,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,510.0,1260.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.40476190476190477,0.6324404761904762,0.6324404761904762,0.0,1606.1980347694634,3824281.03516539,1606.1980347694634,1359.9999999999998,238468.88814965388,19142.96458254997,0.0,1,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0001220703125,-230.0221196922261,-169.64433640588078,final_single,8192,1359.9999999999998,runs\final_single\06a11f0e02df576a83.json,26091742,"26091742,26091741",2,runs\final_single\06a11f0e02df576a83.json;runs\final_single\c0219adcb7f279bd34.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,510.0,3000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0,1,8192,1.0,0.9995497987032913,1.0,0.0,-230.6423325013424,-171.1484574506804,final_single,8192,3100.0,runs\final_single\2a64ba527822ffd46a.json,26091742,"26091742,26091741",2,runs\final_single\2a64ba527822ffd46a.json;runs\final_single\f21682d927ea1b9a58.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,510.0,6000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.08499999999999999,0.13281249999999997,0.13281249999999997,0.0,70.83333333333333,35416.666666666664,70.83333333333333,6100.0,238468.88814965388,19142.96458254997,0.0,1,8192,1.0,0.9995497987032913,1.0,0.0,-230.7208304477998,-171.3247227413257,final_single,8192,6100.0,runs\final_single\0b2485a28977698122.json,26091741,"26091741,26091742",2,runs\final_single\0b2485a28977698122.json;runs\final_single\ff1def645dc4d8a30b.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,610.0,750.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,12288,0.8133333333333332,1.2708333333333333,1.2708333333333333,0.0,5422.222222222222,21688888.888888888,5422.222222222222,850.0,238468.88814965388,19142.96458254997,0.0,1,12206,0.9933268229166666,0.9917235028377319,0.994689208438282,0.00667317708333337,-222.4468563569705,-146.27913141568615,final_single,12288,850.0,runs\final_single\531ece71ea12727c34.json,26091742,"26091742,26091741,26091771",3,runs\final_single\531ece71ea12727c34.json;runs\final_single\74873cd3f6e7fafea4.json;runs\boundary_steps\50fb5f5be1c0c70be1.json,supported,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,610.0,900.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.6777777777777778,1.0590277777777777,1.0590277777777777,0.0,3765.432098765432,12551440.329218108,3765.432098765432,1000.0,238468.88814965388,19142.96458254997,0.0,1,8182,0.998779296875,0.9977562330582922,0.9994144751055929,0.001220703125,-226.733400207928,-158.51968823236808,confirm,8192,1000.0,runs\confirm\be3a244be21afff15c.json,26091722,"26091722,26091721",2,runs\confirm\be3a244be21afff15c.json;runs\confirm\c7cff16e0973f96c5b.json,supported,uncertain
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,610.0,950.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.6421052631578947,1.0032894736842104,1.0032894736842104,0.0,3379.5013850415507,10672109.636973321,3379.5013850415507,1050.0,238468.88814965388,19142.96458254997,0.0,1,8185,0.9991455078125,0.9982402170464162,0.9996563830008822,0.0008544921875,-227.77115426989383,-159.92184343312502,confirm,8192,1050.0,runs\confirm\7fb73219fcda410989.json,26091721,"26091721,26091722",2,runs\confirm\7fb73219fcda410989.json;runs\confirm\75a521cb340f290296.json,supported,uncertain
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,610.0,1320.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.4621212121212121,0.7220643939393939,0.7220643939393939,0.0,1750.459136822773,3978316.220051757,1750.459136822773,1420.0,238468.88814965388,19142.96458254997,0.0,1,8191,0.9998779296875,0.999320057497738,0.9999969094520433,0.0001220703125,-229.88064085779848,-169.21330961610835,final_single,8192,1420.0,runs\final_single\9ace0373e952b4101f.json,26091741,"26091741,26091742",2,runs\final_single\9ace0373e952b4101f.json;runs\final_single\c31b7af68e7a770cc4.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,610.0,3000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.2033333333333333,0.3177083333333333,0.3177083333333333,0.0,338.88888888888886,338888.8888888889,338.88888888888886,3100.0,238468.88814965388,19142.96458254997,0.0,1,8192,1.0,0.9995497987032913,1.0,0.0,-230.57417064644994,-171.31186979586275,final_single,8192,3100.0,runs\final_single\56f140c6b683e26f69.json,26091741,"26091741,26091742",2,runs\final_single\56f140c6b683e26f69.json;runs\final_single\a4b9a493246302c0ef.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,610.0,6000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.10166666666666666,0.15885416666666666,0.15885416666666666,0.0,84.72222222222221,42361.11111111111,84.72222222222221,6100.0,238468.88814965388,19142.96458254997,0.0,1,8192,1.0,0.9995497987032913,1.0,0.0,-230.68057840572263,-171.28295665374398,final_single,8192,6100.0,runs\final_single\6b3588bdd6a56f8a03.json,26091741,"26091741,26091742",2,runs\final_single\6b3588bdd6a56f8a03.json;runs\final_single\7878090c6b220428c0.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,2.0,x,min_jerk,270.0,600.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,20480,0.45000000000000007,0.84375,0.84375,0.0,4330.127018922197,75000000.00000001,0.0,700.0,238468.88814965388,19142.96458254997,0.0033333333333333335,1,20407,0.996435546875,0.9955202920702885,0.997205028428004,0.003564453124999978,-227.70975295956978,-169.83914761528007,confirm,20480,700.0,runs\confirm\bcf3d8899faaab0d02.json,26091721,"26091721,26091722,26091741,26091742,26091771",5,runs\confirm\bcf3d8899faaab0d02.json;runs\confirm\d3611ee08125eec314.json;runs\final_single\c79aabae79412aeafa.json;runs\final_single\f780897a8676c7a97d.json;runs\boundary_steps\d2b76c0b7a9a036a2e.json,supported,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,2.0,x,min_jerk,270.0,650.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.4153846153846154,0.7788461538461539,0.7788461538461539,0.0,3689.5756847621083,58989531.1788803,0.0,750.0,238468.88814965388,19142.96458254997,0.003076923076923077,1,8182,0.998779296875,0.9977562330582922,0.9994144751055929,0.001220703125,-228.76099848174772,-167.50344296158414,confirm,8192,750.0,runs\confirm\926b3779ab311eded8.json,26091721,"26091721,26091722",2,runs\confirm\926b3779ab311eded8.json;runs\confirm\4cecfdc429609554b6.json,supported,uncertain
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,2.0,x,min_jerk,270.0,1020.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.26470588235294124,0.4963235294117648,0.4963235294117648,0.0,1498.3138473779231,15265621.819662128,0.0,1120.0,238468.88814965388,19142.96458254997,0.00196078431372549,1,8192,1.0,0.9995497987032913,1.0,0.0,-230.4784831628618,-171.21113463020149,final_single,8192,1120.0,runs\final_single\6a3c58f6393ca24f18.json,26091741,"26091741,26091742",2,runs\final_single\6a3c58f6393ca24f18.json;runs\final_single\b33e3b20d8c2d7bd29.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,2.0,x,min_jerk,270.0,3000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.09,0.16874999999999998,0.16874999999999998,0.0,173.20508075688784,600000.0,0.0,3100.0,238468.88814965388,19142.96458254997,0.0006666666666666666,1,8192,1.0,0.9995497987032913,1.0,0.0,-230.7132528099445,-171.24505607884134,final_single,8192,3100.0,runs\final_single\03114b3856182cc745.json,26091742,"26091742,26091741",2,runs\final_single\03114b3856182cc745.json;runs\final_single\110318596e5af62f45.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,2.0,x,min_jerk,270.0,6000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.045,0.08437499999999999,0.08437499999999999,0.0,43.30127018922196,75000.0,0.0,6100.0,238468.88814965388,19142.96458254997,0.0003333333333333333,1,8192,1.0,0.9995497987032913,1.0,0.0,-230.72291985745608,-171.2157993195485,final_single,8192,6100.0,runs\final_single\a1d8f76bb07d174a9b.json,26091742,"26091742,26091741",2,runs\final_single\a1d8f76bb07d174a9b.json;runs\final_single\f93bffe6203ce5e98a.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,2.0,x,min_jerk,510.0,900.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,12288,0.5666666666666667,1.0624999999999998,1.0624999999999998,0.0,3635.168361564313,41975308.641975306,0.0,1000.0,238468.88814965388,19142.96458254997,0.0022222222222222222,1,12234,0.99560546875,0.9942699322525326,0.9966970202031483,0.00439453125,-228.0935557408826,-160.92303218421776,final_single,12288,1000.0,runs\final_single\3f67a077a5ecfed503.json,26091742,"26091742,26091741,26091771",3,runs\final_single\3f67a077a5ecfed503.json;runs\final_single\f73494bfb7951660e5.json;runs\boundary_steps\09972bba002af15b3c.json,supported,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,2.0,x,min_jerk,510.0,1050.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,10240,0.48571428571428565,0.9107142857142856,0.9107142857142856,0.0,2670.735939108475,26433430.51506317,0.0,1150.0,238468.88814965388,19142.96458254997,0.0019047619047619048,1,10227,0.99873046875,0.9978300413405239,0.9993238603854603,0.0012695312499999556,-230.36712761522227,-171.1831179358938,convergence,10240,1150.0,runs\convergence\cf8ce47fbd1e7086af.json,26091731,"26091731,26091721,26091722",3,runs\convergence\cf8ce47fbd1e7086af.json;runs\confirm\9b9fa09c1f7d788565.json;runs\confirm\83de060f041888bd33.json,supported,uncertain
