# tweezer-experiment physical control table (v1)
# interpolation_between_rows: linear
# velocity_rule: provided
# source: compiled-protocol
# units: SI in header names
time_us,aod_x_um,aod_y_um,aod_vx_um_per_us,aod_vy_um_per_us,aod_depth_uK,slm_factor
37.4,0.0,0.0,0.0,0.0,10.624262152777781,1.0
37.5,0.0,0.0,0.0,0.0,10.68115234375,1.0
37.6,0.0,0.0,0.0,0.0,10.738194444444447,1.0
37.7,0.0,0.0,0.0,0.0,10.795388454861115,1.0
37.8,0.0,0.0,0.0,0.0,10.852734375000004,1.0
37.9,0.0,0.0,0.0,0.0,10.910232204861114,1.0
37.99999999999999,0.0,0.0,0.0,0.0,10.967881944444445,1.0
38.099999999999994,0.0,0.0,0.0,0.0,11.025683593750003,1.0
38.2,0.0,0.0,0.0,0.0,11.08363715277778,1.0
38.3,0.0,0.0,0.0,0.0,11.14174262152778,1.0
38.4,0.0,0.0,0.0,0.0,11.200000000000001,1.0
38.5,0.0,0.0,0.0,0.0,11.25840928819445,1.0
38.599999999999994,0.0,0.0,0.0,0.0,11.316970486111114,1.0
38.699999999999996,0.0,0.0,0.0,0.0,11.37568359375,1.0
38.800000000000004,0.0,0.0,0.0,0.0,11.434548611111117,1.0
